RA_deg,Dec_deg,Gaia_magnitude
279.970039,52.196024,5.88
207.602803,5.497222,5.88
38.225625,15.034465,5.88
205.733825,-56.76796,5.88
297.259107,-10.870712,5.88
30.718724,64.901494,5.88
259.520552,17.317914,5.88
189.686195,-18.250165,5.88
293.42335,49.262347,5.88
125.167982,72.407293,5.88
237.881317,-47.060719,5.88
37.688472,0.255876,5.88
64.566975,-20.715306,5.88
336.942585,31.839975,5.88
330.032996,6.717436,5.88
187.49118,-41.735862,5.88
32.842678,-10.051746,5.88
200.20143,-55.800698,5.88
268.478215,-34.75271,5.88
76.623567,61.169941,5.88
106.326543,22.637481,5.88
265.340855,51.818182,5.88
196.588679,21.15351,5.88
94.14833,-39.264349,5.88
86.689556,15.822504,5.88
182.750374,81.709837,5.88
286.717158,-16.229236,5.88
256.320118,0.703374,5.88
154.862006,48.397031,5.88
132.587588,-42.0898,5.88
194.697096,75.472475,5.88
209.13744,-54.704116,5.88
9.966312,-44.796333,5.88
326.567744,-9.275954,5.88
223.350166,19.152271,5.88
